"GeneCluster"	"NS"	"REG"	"FC"	"p"	"FDR"
"OM-RGC.v2.040484590"	5.12968	7.34133333333333	1.43114840171967	0.332	0.525057268722467
"OM-RGC.v2.040560738"	2.76583333333333	3.84857142857143	1.39146903111953	0.97	0.986487252124646
"OM-RGC.v2.040582859"	7.80145214521452	13.5388	1.73542050223365	0.00474	0.0453725055432373
"OM-RGC.v2.040920521"	2.85494897959184	3.02	1.05781224869096	0.31	0.50093023255814
"OM-RGC.v2.041741991"	3.61419141914191	5.824	1.61142544059903	0.0484	0.165876849642005
"OM-RGC.v2.042226064"	3.66691780821918	7.56347826086956	2.06262552269824	0.0341	0.13564432132964
"OM-RGC.v2.042546479"	5.30975	1.94666666666667	0.366621152910526	0.425	0.607666777298374
"OM-RGC.v2.043103904"	3.33679487179487	2.44375	0.732364467668191	0.645	0.777465025181869
"OM-RGC.v2.043128042"	1.16947368421053	0.31	0.265076507650765	0.196	0.376781793842035
"OM-RGC.v2.043208362"	2.51133333333333	3.38333333333333	1.34722590921157	0.246	0.433620294599018
"OM-RGC.v2.044076281"	2.70755813953488	5.99125	2.21278720206141	0.0714	0.206714516129032
"OM-RGC.v2.044182152"	2.04481927710843	4.04777777777778	1.97952837353026	0.0872	0.232174042027194
"OM-RGC.v2.044667761"	3.20046875	11.6633333333333	3.64425783983466	0.0984	0.247754061952075
"OM-RGC.v2.044812155"	1.44139534883721	1.425	0.988625363020329	0.985	0.993998594518623
"OM-RGC.v2.044937042"	4.36856	4.2675	0.976866518944458	0.187	0.367970922308042
"OM-RGC.v2.045085029"	5.55982097186701	8.2792	1.48911269659458	0.00984	0.0666827001569859
"OM-RGC.v2.045969614"	1.44877551020408	2.106	1.45364135793774	0.107	0.260574335782928
"Soil_0000008567"	5.71536082474227	12.5238888888889	2.19126828085323	0.0153	0.0840719387755102
"Soil_0000074217"	3.86674603174603	10.98	2.83959688840541	0.426	0.608490716180371
"Soil_0000166432"	6.56448818897638	7.07666666666667	1.07802260632449	0.877	0.932177646188009
"Soil_0000198250"	3.67746753246753	9.74	2.64856179259442	0.0653	0.195627538247566
"Soil_0000285391"	2.33483870967742	3.08833333333333	1.32271806207976	0.885	0.936061870856862
"Soil_0000334445"	6.53899159663866	10.776	1.64796052124296	0.506	0.675921860465116
"Soil_0000561309"	6.88117857142857	8.04151515151515	1.16862468660593	0.784	0.875900414937759
"Soil_0000566774"	2.96434782608696	3.36666666666667	1.13571917473355	0.692	0.810972796517954
"Soil_0000573860"	3.39315789473684	3.87	1.14053047929269	0.389	0.576871600688468
"Soil_0000802692"	9.37675925925926	2.9125	0.310608379662088	0.931	0.965979768786127
"Soil_0000838581"	4.27041666666667	7.81	1.82886135232706	0.358	0.548653148345784
"Soil_0001055493"	7.01730263157895	13.676	1.94889699333415	0.325	0.518363569048501
"Soil_0001157701"	6.505	6.25428571428571	0.961458218952454	0.911	0.953032540067994
"Soil_0001445251"	4.66431506849315	14.3916666666667	3.08548338937919	0.00408	0.0412597183098592
"Soil_0001650641"	4.13756097560976	6.878	1.66233199717048	0.0249	0.111972025052192
"Soil_0002287820"	11.2878008298755	18.0110526315789	1.59562105170291	0.0218	0.103562239297475
"Soil_0002334373"	4.2785	7.0175	1.64017763234779	0.202	0.384031774051192
"Soil_0002377534"	16.5609385113269	12.5922222222222	0.760356800649297	0.959	0.98062473296938
"Soil_0002488176"	5.13283018867925	8.578	1.67120276429937	0.579	0.730832698505713
"Soil_0002627348"	6.43777777777778	3.35111111111111	0.520538488091129	0.342	0.533817391304348
"Soil_0002739153"	4.86067307692308	9.4512	1.9444220688018	0.00139	0.0220151470588235
"Soil_0002902076"	6.08842696629213	14.9336363636364	2.45279058881953	0.368	0.556651685393258
"Soil_0002970596"	3.91719764011799	9.55538461538461	2.43934197180227	0.0134	0.0783272727272727
"Soil_0003199753"	9.004	10.3975	1.15476454908929	0.945	0.973704855297776
"Soil_0003353860"	3.95648648648649	8.66	2.18881071111415	0.876	0.932034576438627
"Soil_0003414357"	2.72697674418605	4.30333333333333	1.57806015123088	0.739	0.845580876494024
"Soil_0003744445"	8.84471365638766	12.8379310344828	1.45148068476035	0.000701	0.015407693877551
"Soil_0003818962"	9.97333333333333	15.7933333333333	1.58355614973262	0.221	0.406345710627401
"Soil_0003853140"	5.20301020408163	6.77736842105263	1.30258603293454	0.407	0.592149949341439
"Soil_0004268656"	2.46920454545455	1.12333333333333	0.454937334131038	0.177	0.356482468443198
"Soil_0004621623"	3.46588235294118	8.20230769230769	2.36658572249204	0.0127	0.0767343618513324
"Soil_0005015822"	5.93584905660377	10.3227272727273	1.7390481419407	0.00151	0.0232324285714286
"Soil_0005017136"	18.8568181818182	20.0177777777778	1.06156709921926	0.943	0.973040479041916
"Soil_0005182307"	3.48863636363636	6.942	1.98988925081433	0.124	0.285817014446228
"Soil_0005287533"	15.7401069518717	13.3041463414634	0.845238623990507	0.402	0.588252717391304
"Soil_0005303945"	3.24590909090909	3.584	1.10415908136115	0.454	0.632955339805825
"Soil_0005313838"	5.54446808510638	8.82142857142857	1.59103243738111	0.44	0.621889763779528
"Soil_0005456062"	3.35051948051948	2.638	0.78734059459669	0.869	0.92687595939589
"Soil_0005510850"	3.39518518518519	4.676	1.37724446383768	0.839	0.911349470499244
"Soil_0005884376"	5.8678729281768	13.7364285714286	2.34095535802556	0.0484	0.165876849642005
"Soil_0006255258"	4.26398601398601	9.93416666666667	2.32978406450731	0.174	0.352915254237288
"Soil_0006311169"	7.505	5.12	0.682211858760826	0.64	0.774037057832678
"Soil_0006908594"	0.684951923076923	0.33	0.481785639081912	0.36	0.549957446808511
"Soil_0006948678"	2.72824175824176	5.69	2.08559229870705	0.59	0.739732246798603
"Soil_0006994158"	10.5709743589744	15.5803125	1.47387667124298	0.0202	0.0993397260273973
"Soil_0007184459"	3.8219696969697	12.9	3.37522299306244	0.383	0.570526970954357
"Soil_0007352914"	2.81791044776119	1.8225	0.646755826271186	0.765	0.863858453473132
"Soil_0007382471"	5.07865853658537	3.10714285714286	0.611803852288904	0.891	0.939179838512356
"Soil_0007431628"	1.79311475409836	1.345	0.750091424392028	0.621	0.761243181818182
"Soil_0007482947"	4.87824561403509	6.658	1.36483492771344	0.379	0.566920833333333
"Soil_0007557760"	2.32257142857143	1.9	0.818058801820642	0.828	0.903959452610238
"Soil_0007637609"	4.58782894736842	24.0175	5.2350469635047	0.19	0.36970189701897
"Soil_0007740332"	3.34568106312292	2.09285714285714	0.625539943399037	0.669	0.793735059212338
"Soil_0007917025"	6.33382352941176	6.195	0.978082191780822	0.868	0.92626802080753
"Soil_0007991864"	10.6314666666667	10.738	1.01002056787398	0.897	0.943657142857143
"Soil_0008026020"	7.1639898989899	10.431	1.45603220371245	0.0914	0.238059975816203
"Soil_0008212181"	2.45255555555556	9.87	4.0243736691886	0.259	0.447382518043304
"Soil_0008303369"	1.33759036144578	1.02666666666667	0.76754939050021	0.473	0.647706293706294
"Soil_0008578421"	5.87316258351893	10.9405	1.86279535844978	0.000912	0.0176977297297297
"Soil_0008685779"	9.48	8.76823529411765	0.924919334822537	0.0886	0.23459668100799
"Soil_0008794707"	5.12876811594203	6.15076923076923	1.19926834119298	0.462	0.638734274711168
"Soil_0009198714"	4.61455357142857	4.82333333333333	1.04524376164954	0.338	0.531037199124727
"Soil_0009200071"	5.47705882352941	1.905	0.347814413059822	0.347	0.53966642599278
"Soil_0009459639"	11.7206896551724	6.86	0.585289791115034	0.419	0.602286286286286
"Soil_0009662839"	6.48498023715415	3.63333333333333	0.560268990877877	0.775	0.870359749739312
"Soil_0009811453"	7.5233	5.91153846153846	0.785764021312252	0.794	0.882040226921093
"Soil_0010077220"	7.72905263157895	9.5765	1.2390263666821	0.225	0.411243105642766
"Soil_0010391958"	6.20075675675676	11.658	1.88009310110361	0.0102	0.0674986175115207
"Soil_0010642379"	7.09296296296296	12.2825	1.73164586705655	0.0343	0.136314022140221
"Soil_0010942769"	15.3728571428571	17.2825	1.12422172660533	0.302	0.4926224914805
"Soil_0011095702"	4.74727272727273	8.58214285714286	1.80780489139355	0.202	0.384031774051192
"Soil_0011164060"	5.82371794871795	12.5083333333333	2.14782608695652	0.606	0.751265611510791
"Soil_0011224435"	8.84958333333333	16.09	1.81816469701963	0.0138	0.0794791443850267
"Soil_0011367513"	5.83536082474227	5.455	0.934817942511881	0.735	0.842346368715084
"Soil_0011478050"	7.74863636363636	12.6766666666667	1.63598678164291	0.737	0.84351647183847
"Soil_0011513606"	7.46654970760234	4.75	0.636170679365278	0.604	0.749433179723502
"Soil_0011696679"	4.15083333333333	10.4484615384615	2.51719611446574	0.171	0.349462998102467
"Soil_0011911006"	4.51297297297297	2.24411764705882	0.497259270219047	0.632	0.767810490693739
"Soil_0012111695"	3.45744680851064	6.17818181818182	1.78692027972028	0.258	0.446191890806905
"Soil_0012463066"	4.11648275862069	12.6573333333333	3.07479323381751	0.000729	0.01570266
"Soil_0013560851"	6.51170542635659	9.67	1.48501803549958	0.0496	0.167721193092622
"Soil_0013645144"	0.7725	0.6425	0.831715210355987	0.864	0.923830230826508
"Soil_0013701965"	3.5380081300813	11.2521052631579	3.18035031279007	0.0406	0.149747260273973
"Soil_0013840191"	4.85017361111111	6.74684210526316	1.39105167077051	0.0978	0.246928103044496
"Soil_0013960617"	3.58042553191489	5.09818181818182	1.42390388313849	0.388	0.575785049948329
"Soil_0013975239"	7.57440816326531	11.3468421052632	1.4980499942284	0.18	0.359332715477294
"Soil_0014385520"	5.37654545454545	4.29666666666667	0.799150068197446	0.323	0.516704047530635
"Soil_0014429044"	3.34117021276596	4.12378378378378	1.23423337369273	0.0267	0.116302932254803
"Soil_0014533021"	6.46692307692308	5.996	0.927179731176401	0.295	0.484691075514874
"Soil_0014702513"	2.38233333333333	7.04833333333333	2.95858402126766	0.00513	0.0472223076923077
"Soil_0015046322"	4.90648351648352	6.5445	1.33384734260566	0.357	0.547705128205128
"Soil_0015170049"	6.76444444444444	7.46	1.10282522996058	0.528	0.692849223271398
"Soil_0015408492"	5.78107692307692	8.779	1.51857519227187	0.0542	0.176354682779456
"Soil_0015521145"	3.69211538461538	4.07363636363636	1.103333980463	0.424	0.607042871385842
"Soil_0016078619"	3.11887005649718	3.99777777777778	1.28180325097215	0.555	0.715421903052065
"Soil_0016116556"	1.72805882352941	6.53333333333333	3.78073549602297	0.912	0.953847050254916
"Soil_0016543784"	9.71119863013699	14.42	1.48488364301911	0.0402	0.149165891472868
"Soil_0016587695"	2.83699570815451	4.94428571428571	1.74278928236448	0.0872	0.232174042027194
"Soil_0016606190"	3.853125	7.1325	1.85109489051095	0.567	0.722887244746967
"Soil_0016689774"	8.23406593406593	33.52375	4.07134825837448	0.00771	0.0586831802120141
"Soil_0016835061"	4.07363636363636	16.6666666666667	4.09134865729376	0.114	0.271783065855008
"Soil_0016932528"	3.153125	7.97	2.52765113974232	0.73	0.838847692718058
"Soil_0017053417"	6.4145652173913	5.67	0.88392584810384	0.546	0.708057796508128
"Soil_0017424746"	9.89954545454545	9.506	0.96024610863676	0.685	0.806058453974324
"Soil_0017425498"	2.62628415300546	7.78571428571429	2.96453614008388	0.00413	0.0415701869158878
"Soil_0017894443"	2.795	2.46058823529412	0.880353572556035	0.239	0.427579734219269
"Soil_0018018426"	6.10505084745763	10.3638095238095	1.69757955875591	0.00417	0.0416806496519722
"Soil_0018035086"	6.67595108695652	12.0876470588235	1.81062546764915	7.06e-05	0.00370908292682927
"Soil_0018085035"	8.59154411764706	29.4666666666667	3.42972884305419	0.00481	0.0456363956043956
"Soil_0018111561"	5.12166666666667	11.0879166666667	2.16490400260332	0.00904	0.0638431475409836
"Soil_0018403090"	4.57024539877301	9.65714285714286	2.11304689672365	0.0132	0.0783272727272727
"Soil_0018493480"	3.75086956521739	9.155	2.44076735829373	0.0114	0.0718
"Soil_0018565367"	7.76021739130435	5.63428571428571	0.726047406944961	0.118	0.277480349344978
"Soil_0018685771"	2.98742424242424	14.6866666666667	4.91616371658974	0.0209	0.101649438202247
"Soil_0018898307"	3.5576062639821	0.95	0.267033485301053	0.0598	0.18573785147801
"Soil_0019024136"	11.4968421052632	5.91	0.51405420252701	0.622	0.761243181818182
"Soil_0019042366"	3.23768060836502	3.60571428571429	1.11367201458921	0.146	0.317340060544904
"Soil_0019094122"	3.26291139240506	6.7575	2.07100321992474	0.121	0.280855603448276
"Soil_0019094501"	5.94149606299213	6.91222222222222	1.16338076284801	0.218	0.402893178893179
"Soil_0019384276"	4.97226666666667	3.555	0.714965676284458	0.771	0.867669188625098
"Soil_0019395481"	2.79686956521739	2.4725	0.884024064171123	0.433	0.613808489634748
"Soil_0019544804"	2.49913636363636	7.69777777777778	3.08017517162495	0.529	0.69395006090134
"Soil_0019799312"	5.21134482758621	3.89666666666667	0.747727658710991	0.804	0.888794457274827
"Soil_0019835897"	21.27	26.2118518518519	1.2323390621463	0.201	0.383314741035857
"Soil_0019847549"	10.6116393442623	7.78	0.733157219879192	0.799	0.884856555269923
"Soil_0020251491"	1.21543973941368	2.32325	1.91144811598864	0.000971	0.0181485957446809
"Soil_0020405746"	10.2432894736842	13.0751724137931	1.27646225827984	0.702	0.81824025974026
"Soil_0020497740"	6.81038461538462	9.7875	1.43714350256961	0.382	0.569628245067497
"Soil_0020552755"	7.07190476190476	6.80547619047619	0.962325769308464	0.354	0.544654285714286
"Soil_0020564181"	3.86045454545455	2.64	0.683857294242317	0.963	0.982615821885362
"Soil_0021022429"	5.8669696969697	3.7175	0.63363204379939	0.751	0.854093980992608
"Soil_0021192504"	5.98101449275362	7.04	1.1770578400252	0.535	0.698841722255913
"Soil_0021651048"	3.6345652173913	0.837142857142857	0.230328198029616	0.148	0.319911690918214
"Soil_0021691885"	8.66373493975904	17.496	2.01945236340375	0.00877	0.0631791973244147
"Soil_0022413667"	2.44340659340659	5.35	2.18956599955026	0.0933	0.241403243243243
"Soil_0022449877"	4.4419298245614	8.14	1.83253683004858	0.699	0.81673230268511
"Soil_0022460817"	5.6144	6.14538461538462	1.09457548720872	0.634	0.769155730780062
"Soil_0022788047"	6.68882882882883	8.83933333333333	1.32150688252566	0.0612	0.188186723768737
"Soil_0022818188"	4.78613793103448	9.478	1.98030230983155	0.855	0.919685393258427
"Soil_0022939055"	5.70956632653061	15.22625	2.66679623796439	0.000222	0.0071907969924812
"Soil_0023237433"	1.84347826086957	3.97666666666667	2.15715408805031	0.983	0.993376495425757
"Soil_0023245057"	2.30093406593407	3.108125	1.35081011056188	0.483	0.657014209030628
"Soil_0023363703"	1.06516129032258	1.06	0.995154451847365	0.392	0.578929036681522
"Soil_0023374709"	6.70438247011952	10.4940909090909	1.56525838969683	0.131	0.297651898734177
"Soil_0023429543"	9.0486	12.1812	1.34619720177707	0.228	0.414965779467681
"Soil_0023499135"	4.28	4.91380952380952	1.14808633733867	0.144	0.315059421025901
"Soil_0023530015"	4.41845070422535	15.6866666666667	3.55026404428719	0.11	0.265478991596639
"Soil_0023627286"	10.1388571428571	15.165	1.49573071070281	0.982	0.993064788732394
"Soil_0023850555"	2.35105263157895	2.27	0.965524960823819	0.983	0.993376495425757
"Soil_0023884965"	3.8338	9.728	2.53743022588554	0.869	0.92687595939589
"Soil_0023973814"	3.68056603773585	4.77	1.29599630901728	0.111	0.266845982142857
"Soil_0024073088"	6.92965517241379	10.7119047619048	1.54580632013952	0.057	0.180423218221896
"Soil_0024130635"	2.58	5.49521739130435	2.12992922143579	0.0101	0.0673541795665635
"Soil_0024176876"	2.37387755102041	0.81	0.341213892709766	0.522	0.688963235294118
"Soil_0024461096"	0.876	1.16666666666667	1.33181126331811	0.363	0.552190677966102
"Soil_0024568301"	6.35555555555556	10.6933333333333	1.68251748251748	0.373	0.561258819420189
"Soil_0024726562"	2.851875	3.15	1.10453648915187	0.328	0.520834500552893
"Soil_0024903453"	3.09035714285714	3.54875	1.1483300589391	0.146	0.317340060544904
"Soil_0024976265"	5.31540983606557	9.75875	1.83593557241549	0.353	0.544087298747764
"Soil_0025077108"	3.74166666666667	7.31	1.95367483296214	0.355	0.545608276846236
"Soil_0025335113"	7.90783251231527	17.7477777777778	2.24432899282303	0.00101	0.0184367796610169
"Soil_0025725235"	2.68166666666667	7.6576	2.85553760099441	0.000934	0.0177823612334802
"Soil_0025843916"	2.23	4.432	1.98744394618834	0.88	0.933523762620044
"Soil_0025852922"	2.9766369047619	7.0248275862069	2.3599880707549	0.000127	0.00506588888888889
"Soil_0025854145"	5.38044871794872	5.11125	0.949967236552094	0.918	0.957797045289416
"Soil_0025938597"	5.2309649122807	4.82526315789474	0.922442271896433	0.107	0.260574335782928
"Soil_0026190327"	1.44974842767296	4.0575	2.79876144201987	0.236	0.423973311092577
"Soil_0026216047"	4.47025641025641	8.3475	1.8673425490421	0.149	0.32142814221332
"Soil_0026909315"	3.64535532994924	2.24470588235294	0.615771489794439	0.879	0.932692610837438
"Soil_0027043364"	3.11501858736059	4.800625	1.54112242523331	0.418	0.601852941176471
"Soil_0027272313"	4.16473684210526	8.66166666666667	2.07976325877248	0.182	0.361649446494465
"Soil_0027744129"	3.33944444444444	9.433	2.8247213442023	0.0304	0.126779477250726
"Soil_0028240811"	5.80642105263158	7.30071428571429	1.25735185573658	0.267	0.45626180087267
"Soil_0028363696"	3.32709677419355	5.56111111111111	1.67146058216448	0.557	0.716285373134328
"Soil_0028475132"	8.2235	5.28666666666667	0.642873067023368	0.681	0.801570491803279
"Soil_0028544985"	7.56774834437086	17.048	2.25271761483465	0.0012	0.0206034782608696
"Soil_0029258483"	1.72127272727273	6.99571428571429	4.064268360772	0.175	0.353943661971831
"Soil_0029358683"	2.86224137931034	2.305	0.805312932955846	0.31	0.50093023255814
"Soil_0029514432"	4.91854838709677	6.72	1.36625676340384	0.167	0.344557471264368
"Soil_0029558126"	0.153846153846154	0.6525	4.24125	0.0249	0.111972025052192
"Soil_0029647428"	1.18737704918033	1.188	1.00052464448433	0.827	0.903554653816891
"Soil_0029741134"	4.93655172413793	5.0285	1.01862601285275	0.146	0.317340060544904
"Soil_0029761519"	3.16052631578947	3.12	0.987177352206495	0.715	0.82935379644588
"Soil_0029832827"	3.17092307692308	0.78	0.245985153558779	0.0524	0.173112883435583
"Soil_0029924639"	9.64121052631579	13.6734615384615	1.41823078140859	0.022	0.103807228915663
"Soil_0030076595"	3.62560693641618	5.66444444444444	1.56234377961655	0.214	0.397890375485542
"Soil_0030383404"	3.72123287671233	5.485	1.4739738634272	0.179	0.35849930264993
"Soil_0030799806"	6.37047008547009	15.4541666666667	2.42590679483997	0.139	0.308030864197531
"Soil_0030854996"	4.01483516483516	5.00421052631579	1.24642988338507	0.754	0.855924110671937
"Soil_0030968750"	3.0041935483871	3.58461538461538	1.19320387547597	0.986	0.994774707259953
"Soil_0031016817"	4.04813725490196	6.2821052631579	1.55185085573637	0.00966	0.0661610174880763
"Soil_0031104769"	2.40516981132075	3.23868421052632	1.34655116461313	0.482	0.656068246445498
"Soil_0031117061"	4.14065789473684	4.52	1.09161396930312	0.26	0.447673860911271
"Soil_0031194438"	3.98868421052632	5.39	1.35132282113875	0.222	0.4074887089902
"Soil_0031248604"	5.40247619047619	14.688	2.71875330536262	0.00131	0.0214580988593156
"Soil_0031692009"	3.12666666666667	13.785	4.40884861407249	0.0826	0.224081108312343
"Soil_0031761051"	8.60106617647059	14.2448571428571	1.65617341508497	0.0585	0.183954744525547
"Soil_0031895748"	3.54030303030303	5.58636363636364	1.57793374989301	0.749	0.852494583883752
"Soil_0032037061"	2.23387755102041	1.572	0.70370911748584	0.654	0.782402665926132
"Soil_0032134818"	3.65083333333333	9.33	2.55558091759872	0.0158	0.08616
"Soil_0032189706"	2.66570512820513	3.57666666666667	1.34173379824456	0.194	0.374440860215054
"Soil_0032227910"	12.1946825396825	16.6446153846154	1.36490764154396	0.136	0.30515
"Soil_0032342274"	3.24142857142857	11.4433333333333	3.53033641839283	0.0539	0.17591
"Soil_0032407135"	4.54912891986063	8.27190476190476	1.8183491625817	0.00463	0.0447220627802691
"Soil_0032523859"	9.23715083798883	12.463	1.34922555868034	0.0766	0.215681201044386
"Soil_0032676084"	2.93105263157895	7.56666666666667	2.5815526426049	0.877	0.932177646188009
"Soil_0032681137"	8.75820512820513	9.84157142857143	1.12369729693558	0.116	0.274425041186161
"Soil_0033121248"	3.11198473282443	3.74571428571429	1.20364160087466	0.517	0.685725369458128
"Soil_0033122178"	2.14022222222222	2.54375	1.18854480323954	0.469	0.645511821086262
"Soil_0033469504"	4.44158536585366	12.085	2.72087531918399	0.00326	0.0362489002557545
"Soil_0033612553"	5.0694	5.58428571428571	1.10156738751839	0.326	0.519189648798521
"Soil_0033615387"	4.51024691358025	14.2475	3.15891796457997	0.035	0.137950594693504
"Soil_0033824088"	5.93832116788321	7.26166666666667	1.22284842152705	0.394	0.580688333903524
"Soil_0033940931"	4.87972972972973	7.76571428571429	1.59142303279661	0.644	0.777129411764706
"Soil_0034277947"	3.1268115942029	4.49107142857143	1.4363102135408	0.00712	0.0562806605504587
"Soil_0034525888"	2.29553846153846	2.10333333333333	0.916270133815875	0.521	0.688909760589319
"Soil_0034786082"	5.87752351097179	7.871	1.33916946232659	0.051	0.170316279069767
"Soil_0034817566"	4.16666666666667	6.50255813953488	1.56061395348837	1e-04	0.00435151515151515
"Soil_0034834200"	5.2486301369863	8.64147058823529	1.64642399306062	0.0965	0.245228520919269
"Soil_0035421451"	1.2	6.19	5.15833333333333	0.0328	0.131935014005602
"Soil_0035581554"	3.87536231884058	3.89823529411765	1.00590215143649	0.392	0.578929036681522
"Soil_0035657921"	9.37708955223881	11.5361111111111	1.23024431481054	0.187	0.367970922308042
"Soil_0035696817"	2.075	2.76666666666667	1.33333333333333	0.511	0.680490880989181
"Soil_0035698309"	5.06353448275862	6.389	1.26176685904966	0.74	0.846275550836209
"Soil_0035912374"	7.01603174603175	4.45555555555556	0.635053505576797	0.501	0.671951432129514
"Soil_0035931636"	4.9911320754717	10.7733333333333	2.15849494071246	0.000568	0.0133712786885246
"Soil_0035960947"	2.87731707317073	15.9833333333333	5.55494334717866	0.0404	0.149521649484536
"Soil_0035972764"	5.97077669902913	11.0619047619048	1.85267433694237	0.0979	0.246928103044496
"Soil_0036012423"	2.351875	2.97666666666667	1.26565683408628	0.826	0.90314923857868
"Soil_0036080605"	3.60579268292683	8.234	2.28354781432316	0.092	0.239044632086852
"Soil_0036102309"	5.42541666666667	4.08	0.75201597419553	0.948	0.975396226415094
"Soil_0036685614"	3.09273195876289	8.41818181818182	2.72192415328134	0.0617	0.189049502133713
"Soil_0036758466"	7.11111842105263	14.7192307692308	2.06988969915817	0.0728	0.208386976744186
"Soil_0037243449"	6.3160621761658	2.834	0.448697292863002	0.29	0.479401381427475
"Soil_0037366096"	6.97682926829268	6.54444444444444	0.93802559770048	0.197	0.378366473473027
"Soil_0037642584"	2.71041666666667	5.566	2.05355880092237	0.247	0.434671568627451
"Soil_0037673732"	2.54823293172691	6.37944444444444	2.50347774923432	0.0431	0.15573690376569
"Soil_0037943395"	6.2384126984127	4.77	0.764617576713653	0.655	0.782729542302358
"Soil_0038057236"	3.47320512820513	6.73	1.93769148425676	0.855	0.919685393258427
"Soil_0038121150"	2.98851973684211	1.254	0.41960572806023	0.659	0.785548422800221
"Soil_0038294592"	6.33733766233766	12.0464285714286	1.90086582304421	0.0307	0.12741387283237
"Soil_0038322730"	2.82782608695652	4.85	1.71509840098401	0.11	0.265478991596639
"Soil_0038637288"	3.89175	6.772	1.74009121860346	0.181	0.360660499537465
"Soil_0038807558"	6.05637065637066	10.9752173913043	1.8121772946244	0.139	0.308030864197531
"Soil_0038887736"	9.98659217877095	13.8963636363636	1.39150206472874	0.653	0.781857698721512
"Soil_0039061029"	0.982708333333333	0.513333333333333	0.522365910536358	0.92	0.958722786647315
"Soil_0039069751"	7.8409009009009	11.37	1.45008847117219	0.234	0.421434782608696
"Soil_0039081068"	1.38212827988338	2.58111111111111	1.86749026749449	0.000135	0.00523114285714286
"Soil_0039165136"	6.03472727272727	9.26125	1.53465924497605	0.107	0.260574335782928
"Soil_0039196058"	7.57833333333333	6.61875	0.873378051462503	0.219	0.404221079691517
"Soil_0039244748"	5.90530612244898	15.145	2.5646426596627	0.0217	0.103525581395349
"Soil_0039634427"	1.85814814814815	1.7525	0.943143312736695	0.883	0.935094395280236
"Soil_0039675194"	6.19714285714286	3.11666666666667	0.502919932380513	0.614	0.757694643368662
"Soil_0039893512"	4.52283505154639	3.528	0.780041712729221	0.706	0.821568881685575
"Soil_0040124940"	4.08534246575342	9.47	2.31804312108104	0.276	0.466094864758918
"Soil_0040242933"	4.53719101123596	8.05294117647059	1.77487373939695	0.299	0.48865402124431
"Soil_0040594706"	1.45169642857143	1.643	1.13177932222154	0.395	0.581366586949095
"Soil_0041309390"	7.28307692307692	12.966	1.78029150823828	0.0303	0.12648488372093
"Soil_0041341374"	2.36561983471074	8.06444444444444	3.40901962611018	0.0377	0.144751871657754
"Soil_0042142411"	4.32128205128205	11.71625	2.71129027472854	0.0107	0.0685946428571429
"Soil_0042221856"	3.19577464788732	15.24	4.76879682679595	0.05	0.168676585747847
"Soil_0042476140"	5.16454054054054	9.99416666666667	1.93515116944375	0.149	0.32142814221332
"Soil_0042488551"	4.3936170212766	11.9975	2.73066585956416	0.00235	0.0300795266272189
"Soil_0042542125"	2.72078947368421	17.1033333333333	6.28616565109456	0.0138	0.0794791443850267
"Soil_0042551552"	1.18858823529412	1.852	1.55815104424428	0.746	0.84997831261571
"Soil_0042868746"	7.44139784946237	10.1197142857143	1.35992114525169	0.0905	0.236287272727273
"Soil_0042991952"	5.05054474708171	10.2766666666667	2.03476400691325	0.01	0.067207488299532
"Soil_0043163950"	9.61219512195122	26.66	2.77356001014971	0.0131	0.0779486187845304
"Soil_0043266305"	3.04603174603175	3.71166666666667	1.21852527357999	0.733	0.841173148641449
"Soil_0043277405"	5.04358974358974	15.9416666666667	3.16077783426538	0.0242	0.109972151898734
"Soil_0043628878"	3.38748466257669	12.0033333333333	3.54343547763933	0.0326	0.131869295774648
"Soil_0043796529"	4.73818461538462	7.50104166666667	1.5831045591409	0.00534	0.0481639751552795
"Soil_0043914404"	7.16047169811321	5.54739130434783	0.774724283291221	0.473	0.647706293706294
"Soil_0044282705"	7.04339622641509	13.1066666666667	1.86084471827842	0.077	0.216100715679896
"Soil_0044318583"	3.70581818181818	4.38529411764706	1.18335382430865	0.268	0.457245148514851
"Soil_0044359895"	4.22087121212121	6.42961538461538	1.52329106042166	0.0549	0.177293253373313
"Soil_0044669490"	3.39193181818182	4.0385	1.1906194512379	0.0734	0.209964940239044
"Soil_0044721987"	3.75521739130435	12.3111111111111	3.27840170841213	0.0024	0.0304094117647059
"Soil_0044993268"	1.85392857142857	3.13666666666667	1.69190265202594	0.616	0.757991431019709
"Soil_0045004682"	3.82864705882353	5.324	1.39056954537773	0.268	0.457245148514851
"Soil_0045128006"	15.6218181818182	24.5877777777778	1.57393828884751	0.0797	0.220377150192555
"Soil_0045156707"	2.31464285714286	1.60666666666667	0.694131564059044	1	1
"Soil_0045213141"	8.27467741935484	9.27	1.12028536342904	0.67	0.794046767537827
"Soil_0045302727"	7.548	8.99	1.19104398516163	0.257	0.445177322074789
"Soil_0045698187"	2.29731958762887	9.06125	3.94427055286304	0.00577	0.0497010778443114
"Soil_0045840033"	5.25995098039216	8.26666666666667	1.57162427891112	0.0936	0.241743884892086
"Soil_0045885947"	2.38987012987013	5.01555555555556	2.09867284956949	0.0604	0.187061969805895
"Soil_0045957489"	6.26	11.1070588235294	1.77429054688968	0.0628	0.191196042402827
"Soil_0046020894"	2.13765550239234	0.995	0.465463213734136	0.376	0.56419644723093
